route_id,route_name,mode,hour,day_of_week,is_weekend,weather,period,lighting_score,crowd_level,incident_count_30d,delay_minutes
R7,BTM Layout -> Marathahalli,Bus,13,Saturday,1,Rain,off_peak,5.43,5.33,0,10.84
R7,BTM Layout -> Marathahalli,Bus,18,Wednesday,0,Clear,evening_rush,5.33,10.0,5,20.61
R7,BTM Layout -> Marathahalli,Bus,3,Wednesday,0,Clear,late_night,0.72,3.29,8,3.37
R7,BTM Layout -> Marathahalli,Bus,3,Saturday,1,Clear,late_night,1.17,3.61,7,0.0
R7,BTM Layout -> Marathahalli,Bus,16,Tuesday,0,Clear,off_peak,4.83,6.81,0,3.47
R7,BTM Layout -> Marathahalli,Bus,6,Friday,0,Rain,off_peak,5.76,5.41,0,12.11
R7,BTM Layout -> Marathahalli,Bus,14,Thursday,0,Clear,off_peak,5.07,6.63,1,5.0
R7,BTM Layout -> Marathahalli,Bus,22,Thursday,0,Clear,late_night,1.67,4.96,2,0.0
R7,BTM Layout -> Marathahalli,Bus,6,Wednesday,0,Rain,off_peak,5.11,5.22,1,9.81
R7,BTM Layout -> Marathahalli,Bus,14,Sunday,1,Clear,off_peak,4.6,5.67,1,2.29
R7,BTM Layout -> Marathahalli,Bus,14,Sunday,1,Rain,off_peak,4.85,6.7,2,10.67
R7,BTM Layout -> Marathahalli,Bus,11,Thursday,0,Heavy Rain,off_peak,4.35,5.76,1,19.74
R7,BTM Layout -> Marathahalli,Bus,11,Wednesday,0,Clear,off_peak,5.28,6.69,2,4.56
R7,BTM Layout -> Marathahalli,Bus,2,Friday,0,Clear,late_night,0.45,3.42,7,4.59
R7,BTM Layout -> Marathahalli,Bus,21,Sunday,1,Rain,off_peak,4.57,5.93,0,5.56
R7,BTM Layout -> Marathahalli,Bus,13,Wednesday,0,Clear,off_peak,5.16,6.0,0,1.6
R7,BTM Layout -> Marathahalli,Bus,11,Tuesday,0,Clear,off_peak,6.24,5.51,0,3.27
R7,BTM Layout -> Marathahalli,Bus,12,Monday,0,Heavy Rain,off_peak,4.59,6.64,2,14.84
R7,BTM Layout -> Marathahalli,Bus,6,Friday,0,Clear,off_peak,5.2,4.94,1,6.98
R7,BTM Layout -> Marathahalli,Bus,21,Thursday,0,Rain,off_peak,5.04,6.19,4,11.88
R7,BTM Layout -> Marathahalli,Bus,7,Tuesday,0,Clear,morning_rush,4.37,9.06,2,22.69
R7,BTM Layout -> Marathahalli,Bus,21,Saturday,1,Clear,off_peak,5.04,5.08,1,2.19
R7,BTM Layout -> Marathahalli,Bus,19,Thursday,0,Clear,evening_rush,5.01,10.0,2,15.66
R7,BTM Layout -> Marathahalli,Bus,7,Saturday,1,Clear,morning_rush,4.81,9.34,0,5.56
R7,BTM Layout -> Marathahalli,Bus,0,Tuesday,0,Clear,late_night,1.76,4.93,5,1.68
R7,BTM Layout -> Marathahalli,Bus,4,Wednesday,0,Rain,late_night,1.18,4.19,7,11.67
R7,BTM Layout -> Marathahalli,Bus,14,Monday,0,Rain,off_peak,5.41,6.25,0,10.6
R7,BTM Layout -> Marathahalli,Bus,2,Thursday,0,Clear,late_night,0.68,2.94,4,0.0
R7,BTM Layout -> Marathahalli,Bus,7,Thursday,0,Clear,morning_rush,5.34,9.51,0,15.6
R7,BTM Layout -> Marathahalli,Bus,7,Wednesday,0,Clear,morning_rush,4.8,9.82,1,15.86
R7,BTM Layout -> Marathahalli,Bus,5,Monday,0,Rain,late_night,0.84,4.81,4,11.06
R7,BTM Layout -> Marathahalli,Bus,16,Friday,0,Heavy Rain,off_peak,4.75,6.59,1,17.57
R7,BTM Layout -> Marathahalli,Bus,7,Tuesday,0,Rain,morning_rush,4.93,10.0,0,26.75
R7,BTM Layout -> Marathahalli,Bus,19,Friday,0,Clear,evening_rush,5.06,9.67,1,19.97
R7,BTM Layout -> Marathahalli,Bus,8,Wednesday,0,Fog,morning_rush,5.07,10.0,1,27.78
R7,BTM Layout -> Marathahalli,Bus,5,Wednesday,0,Clear,late_night,1.17,3.48,7,2.71
R7,BTM Layout -> Marathahalli,Bus,15,Saturday,1,Rain,off_peak,5.19,4.88,0,11.07
R7,BTM Layout -> Marathahalli,Bus,11,Saturday,1,Clear,off_peak,4.95,6.48,0,2.75
R7,BTM Layout -> Marathahalli,Bus,14,Monday,0,Clear,off_peak,4.94,6.45,1,0.0
R7,BTM Layout -> Marathahalli,Bus,18,Saturday,1,Rain,evening_rush,5.94,9.81,2,19.84
R7,BTM Layout -> Marathahalli,Bus,9,Saturday,1,Clear,morning_rush,4.96,9.58,0,8.5
R7,BTM Layout -> Marathahalli,Bus,10,Tuesday,0,Fog,morning_rush,5.29,10.0,0,32.79
R7,BTM Layout -> Marathahalli,Bus,10,Sunday,1,Fog,morning_rush,5.29,9.89,0,20.7
R7,BTM Layout -> Marathahalli,Bus,7,Sunday,1,Heavy Rain,morning_rush,5.21,9.66,0,31.54
R7,BTM Layout -> Marathahalli,Bus,17,Tuesday,0,Rain,evening_rush,5.26,8.83,4,28.65
R7,BTM Layout -> Marathahalli,Bus,23,Wednesday,0,Clear,late_night,1.29,3.74,5,0.08
R7,BTM Layout -> Marathahalli,Bus,17,Sunday,1,Clear,evening_rush,5.38,9.17,1,16.07
R7,BTM Layout -> Marathahalli,Bus,6,Sunday,1,Fog,off_peak,4.93,6.26,2,14.3
R7,BTM Layout -> Marathahalli,Bus,14,Tuesday,0,Fog,off_peak,5.56,5.54,1,18.99
R7,BTM Layout -> Marathahalli,Bus,23,Wednesday,0,Heavy Rain,late_night,1.18,4.87,2,22.69
R7,BTM Layout -> Marathahalli,Bus,20,Tuesday,0,Heavy Rain,evening_rush,5.57,10.0,2,42.27
R7,BTM Layout -> Marathahalli,Bus,4,Friday,0,Rain,late_night,0.43,4.1,4,6.73
R7,BTM Layout -> Marathahalli,Bus,19,Thursday,0,Rain,evening_rush,4.76,10.0,2,33.18
R7,BTM Layout -> Marathahalli,Bus,8,Sunday,1,Clear,morning_rush,4.86,10.0,2,4.69
R7,BTM Layout -> Marathahalli,Bus,23,Wednesday,0,Fog,late_night,1.41,3.86,5,6.97
R7,BTM Layout -> Marathahalli,Bus,1,Wednesday,0,Clear,late_night,0.38,3.95,3,7.86
R7,BTM Layout -> Marathahalli,Bus,1,Thursday,0,Clear,late_night,0.89,3.32,3,4.64
R7,BTM Layout -> Marathahalli,Bus,7,Thursday,0,Clear,morning_rush,4.48,10.0,0,13.4
R7,BTM Layout -> Marathahalli,Bus,13,Sunday,1,Clear,off_peak,5.03,7.44,0,0.0
R7,BTM Layout -> Marathahalli,Bus,15,Friday,0,Clear,off_peak,4.92,6.55,0,10.19
R7,BTM Layout -> Marathahalli,Bus,9,Wednesday,0,Clear,morning_rush,4.52,10.0,1,18.95
R7,BTM Layout -> Marathahalli,Bus,23,Thursday,0,Clear,late_night,1.43,4.98,3,3.59
R7,BTM Layout -> Marathahalli,Bus,22,Tuesday,0,Fog,late_night,1.39,2.99,4,14.65
R7,BTM Layout -> Marathahalli,Bus,7,Tuesday,0,Clear,morning_rush,5.44,10.0,2,19.77
R7,BTM Layout -> Marathahalli,Bus,7,Tuesday,0,Fog,morning_rush,4.71,10.0,1,29.36
R7,BTM Layout -> Marathahalli,Bus,12,Sunday,1,Rain,off_peak,5.16,5.77,0,8.59
R7,BTM Layout -> Marathahalli,Bus,5,Friday,0,Rain,late_night,1.2,3.86,7,10.35
R7,BTM Layout -> Marathahalli,Bus,17,Tuesday,0,Clear,evening_rush,5.44,10.0,1,21.24
R7,BTM Layout -> Marathahalli,Bus,5,Sunday,1,Rain,late_night,1.09,4.6,1,6.02
R7,BTM Layout -> Marathahalli,Bus,7,Monday,0,Clear,morning_rush,5.0,9.78,1,20.58
R7,BTM Layout -> Marathahalli,Bus,6,Sunday,1,Clear,off_peak,5.14,6.75,3,0.0
R7,BTM Layout -> Marathahalli,Bus,22,Wednesday,0,Rain,late_night,0.64,3.92,2,13.69
R7,BTM Layout -> Marathahalli,Bus,0,Wednesday,0,Clear,late_night,0.94,4.52,6,0.0
R7,BTM Layout -> Marathahalli,Bus,5,Wednesday,0,Rain,late_night,0.63,4.4,1,9.26
R7,BTM Layout -> Marathahalli,Bus,17,Thursday,0,Rain,evening_rush,5.47,9.65,3,32.87
R7,BTM Layout -> Marathahalli,Bus,14,Tuesday,0,Clear,off_peak,5.18,6.57,1,4.89
R7,BTM Layout -> Marathahalli,Bus,20,Friday,0,Clear,evening_rush,5.5,9.77,3,23.79
R7,BTM Layout -> Marathahalli,Bus,12,Friday,0,Rain,off_peak,5.6,5.68,2,18.37
R7,BTM Layout -> Marathahalli,Bus,16,Tuesday,0,Clear,off_peak,5.35,6.17,2,7.74
R7,BTM Layout -> Marathahalli,Bus,21,Monday,0,Rain,off_peak,4.94,5.36,0,10.22
R7,BTM Layout -> Marathahalli,Bus,22,Tuesday,0,Fog,late_night,0.97,5.01,6,17.83
R7,BTM Layout -> Marathahalli,Bus,7,Thursday,0,Fog,morning_rush,5.35,9.5,1,25.81
R7,BTM Layout -> Marathahalli,Bus,20,Saturday,1,Clear,evening_rush,4.78,10.0,2,13.75
R7,BTM Layout -> Marathahalli,Bus,3,Wednesday,0,Heavy Rain,late_night,0.58,3.3,4,24.48
R7,BTM Layout -> Marathahalli,Bus,15,Friday,0,Rain,off_peak,5.26,6.4,1,14.51
R7,BTM Layout -> Marathahalli,Bus,14,Wednesday,0,Fog,off_peak,4.76,5.58,1,21.16
R7,BTM Layout -> Marathahalli,Bus,11,Wednesday,0,Rain,off_peak,4.84,7.5,0,10.59
R7,BTM Layout -> Marathahalli,Bus,14,Thursday,0,Fog,off_peak,5.14,6.54,0,16.89
R7,BTM Layout -> Marathahalli,Bus,10,Wednesday,0,Clear,morning_rush,5.33,10.0,2,17.39
R7,BTM Layout -> Marathahalli,Bus,12,Friday,0,Clear,off_peak,4.82,5.7,3,3.51
R7,BTM Layout -> Marathahalli,Bus,6,Sunday,1,Heavy Rain,off_peak,4.95,6.55,0,13.33
R7,BTM Layout -> Marathahalli,Bus,15,Saturday,1,Clear,off_peak,5.51,6.12,1,1.89
R7,BTM Layout -> Marathahalli,Bus,16,Friday,0,Heavy Rain,off_peak,4.41,4.76,1,18.89
R7,BTM Layout -> Marathahalli,Bus,13,Monday,0,Rain,off_peak,4.47,6.88,1,12.75
R7,BTM Layout -> Marathahalli,Bus,13,Sunday,1,Fog,off_peak,5.2,5.15,2,17.98
R7,BTM Layout -> Marathahalli,Bus,18,Wednesday,0,Clear,evening_rush,4.96,9.89,0,21.92
R7,BTM Layout -> Marathahalli,Bus,21,Wednesday,0,Clear,off_peak,4.96,5.19,2,6.03
R7,BTM Layout -> Marathahalli,Bus,4,Friday,0,Clear,late_night,1.59,4.29,2,0.0
R7,BTM Layout -> Marathahalli,Bus,2,Monday,0,Clear,late_night,1.44,4.17,5,4.31
R7,BTM Layout -> Marathahalli,Bus,3,Tuesday,0,Clear,late_night,1.31,4.0,3,1.77
R7,BTM Layout -> Marathahalli,Bus,7,Sunday,1,Clear,morning_rush,4.55,10.0,1,0.4
R7,BTM Layout -> Marathahalli,Bus,13,Monday,0,Rain,off_peak,5.37,5.53,0,9.51
R7,BTM Layout -> Marathahalli,Bus,6,Tuesday,0,Heavy Rain,off_peak,5.16,6.25,0,20.13
R7,BTM Layout -> Marathahalli,Bus,12,Saturday,1,Clear,off_peak,4.79,6.25,2,2.98
R7,BTM Layout -> Marathahalli,Bus,5,Sunday,1,Fog,late_night,1.22,4.37,7,10.36
R7,BTM Layout -> Marathahalli,Bus,16,Friday,0,Clear,off_peak,4.87,6.05,1,3.88
R7,BTM Layout -> Marathahalli,Bus,3,Wednesday,0,Fog,late_night,1.06,3.21,2,15.01
R7,BTM Layout -> Marathahalli,Bus,17,Saturday,1,Clear,evening_rush,5.54,10.0,1,4.27
R7,BTM Layout -> Marathahalli,Bus,6,Sunday,1,Clear,off_peak,4.44,5.79,0,0.0
R7,BTM Layout -> Marathahalli,Bus,11,Sunday,1,Rain,off_peak,4.69,5.51,1,13.72
R7,BTM Layout -> Marathahalli,Bus,0,Thursday,0,Clear,late_night,1.6,4.28,4,0.07
R7,BTM Layout -> Marathahalli,Bus,20,Wednesday,0,Rain,evening_rush,4.88,10.0,3,25.88
R7,BTM Layout -> Marathahalli,Bus,14,Friday,0,Rain,off_peak,5.58,6.57,0,15.34
R7,BTM Layout -> Marathahalli,Bus,3,Saturday,1,Rain,late_night,0.79,3.52,10,5.83
R7,BTM Layout -> Marathahalli,Bus,10,Sunday,1,Clear,morning_rush,4.77,9.22,1,6.92
R7,BTM Layout -> Marathahalli,Bus,9,Wednesday,0,Clear,morning_rush,4.92,10.0,0,20.7
R7,BTM Layout -> Marathahalli,Bus,5,Sunday,1,Clear,late_night,0.62,3.83,4,4.21
R7,BTM Layout -> Marathahalli,Bus,7,Friday,0,Fog,morning_rush,5.0,10.0,2,28.66
R7,BTM Layout -> Marathahalli,Bus,7,Saturday,1,Rain,morning_rush,5.28,10.0,0,17.36
R7,BTM Layout -> Marathahalli,Bus,8,Monday,0,Clear,morning_rush,4.61,9.3,3,20.53
R7,BTM Layout -> Marathahalli,Bus,12,Thursday,0,Rain,off_peak,4.7,6.96,1,7.67
R7,BTM Layout -> Marathahalli,Bus,1,Monday,0,Clear,late_night,0.78,4.56,2,1.55
R7,BTM Layout -> Marathahalli,Bus,5,Wednesday,0,Fog,late_night,1.07,3.44,0,15.91
R7,BTM Layout -> Marathahalli,Bus,10,Monday,0,Clear,morning_rush,4.75,9.79,0,16.89
R7,BTM Layout -> Marathahalli,Bus,11,Tuesday,0,Rain,off_peak,5.04,5.55,0,12.73
R7,BTM Layout -> Marathahalli,Bus,23,Wednesday,0,Clear,late_night,0.02,3.4,3,6.1
R7,BTM Layout -> Marathahalli,Bus,11,Thursday,0,Heavy Rain,off_peak,4.98,4.99,0,22.47
R7,BTM Layout -> Marathahalli,Bus,6,Sunday,1,Clear,off_peak,5.58,6.55,1,1.82
R7,BTM Layout -> Marathahalli,Bus,3,Tuesday,0,Clear,late_night,0.81,4.02,2,2.85
R7,BTM Layout -> Marathahalli,Bus,1,Sunday,1,Rain,late_night,0.28,4.47,3,6.84
R7,BTM Layout -> Marathahalli,Bus,3,Friday,0,Rain,late_night,0.37,4.12,4,8.3
R7,BTM Layout -> Marathahalli,Bus,10,Sunday,1,Fog,morning_rush,4.71,8.57,3,19.09
R7,BTM Layout -> Marathahalli,Bus,15,Thursday,0,Clear,off_peak,4.92,6.54,1,3.46
R7,BTM Layout -> Marathahalli,Bus,22,Wednesday,0,Clear,late_night,0.58,4.07,5,0.0
R7,BTM Layout -> Marathahalli,Bus,5,Friday,0,Rain,late_night,1.54,3.8,5,18.63
R7,BTM Layout -> Marathahalli,Bus,14,Thursday,0,Rain,off_peak,5.19,6.09,2,12.63
R7,BTM Layout -> Marathahalli,Bus,4,Thursday,0,Clear,late_night,0.83,3.93,4,0.13
R7,BTM Layout -> Marathahalli,Bus,18,Tuesday,0,Heavy Rain,evening_rush,5.02,10.0,1,43.15
R7,BTM Layout -> Marathahalli,Bus,12,Thursday,0,Clear,off_peak,5.09,4.94,3,0.67
R7,BTM Layout -> Marathahalli,Bus,20,Sunday,1,Clear,evening_rush,4.86,10.0,0,16.57
R7,BTM Layout -> Marathahalli,Bus,23,Sunday,1,Clear,late_night,0.93,3.65,5,8.18
R7,BTM Layout -> Marathahalli,Bus,20,Friday,0,Clear,evening_rush,5.12,9.41,0,21.49
R7,BTM Layout -> Marathahalli,Bus,23,Tuesday,0,Clear,late_night,0.15,4.29,5,2.1
R7,BTM Layout -> Marathahalli,Bus,20,Saturday,1,Clear,evening_rush,5.05,9.61,2,6.44
R7,BTM Layout -> Marathahalli,Bus,0,Wednesday,0,Clear,late_night,1.35,5.35,4,0.0
R7,BTM Layout -> Marathahalli,Bus,2,Friday,0,Clear,late_night,1.4,3.87,2,2.7
R7,BTM Layout -> Marathahalli,Bus,18,Monday,0,Heavy Rain,evening_rush,5.0,10.0,0,40.69
R7,BTM Layout -> Marathahalli,Bus,10,Tuesday,0,Clear,morning_rush,5.23,9.86,0,17.44
R7,BTM Layout -> Marathahalli,Bus,14,Sunday,1,Heavy Rain,off_peak,5.57,4.94,0,19.03
R7,BTM Layout -> Marathahalli,Bus,12,Wednesday,0,Heavy Rain,off_peak,5.23,5.68,2,21.51
R7,BTM Layout -> Marathahalli,Bus,0,Wednesday,0,Rain,late_night,1.74,3.51,4,9.14
R7,BTM Layout -> Marathahalli,Bus,10,Tuesday,0,Clear,morning_rush,4.65,10.0,0,22.05
R7,BTM Layout -> Marathahalli,Bus,13,Thursday,0,Fog,off_peak,4.72,6.54,2,16.13
R7,BTM Layout -> Marathahalli,Bus,1,Monday,0,Clear,late_night,0.7,4.33,2,3.02
R7,BTM Layout -> Marathahalli,Bus,4,Thursday,0,Rain,late_night,1.06,4.44,2,12.36
R7,BTM Layout -> Marathahalli,Bus,2,Wednesday,0,Clear,late_night,1.27,3.96,5,0.3
R7,BTM Layout -> Marathahalli,Bus,0,Sunday,1,Clear,late_night,0.97,4.09,5,6.35
R7,BTM Layout -> Marathahalli,Bus,13,Friday,0,Clear,off_peak,4.98,6.34,0,4.57
R7,BTM Layout -> Marathahalli,Bus,22,Sunday,1,Clear,late_night,0.38,4.61,5,5.86
R7,BTM Layout -> Marathahalli,Bus,19,Saturday,1,Clear,evening_rush,4.88,9.35,1,7.3
R7,BTM Layout -> Marathahalli,Bus,4,Wednesday,0,Clear,late_night,1.0,4.42,4,5.66
R7,BTM Layout -> Marathahalli,Bus,10,Thursday,0,Clear,morning_rush,4.94,9.61,1,15.47
R7,BTM Layout -> Marathahalli,Bus,3,Saturday,1,Rain,late_night,0.96,4.11,5,4.95
R7,BTM Layout -> Marathahalli,Bus,6,Monday,0,Clear,off_peak,4.7,6.23,0,2.73
R7,BTM Layout -> Marathahalli,Bus,14,Sunday,1,Clear,off_peak,4.55,6.58,1,0.63
R7,BTM Layout -> Marathahalli,Bus,15,Tuesday,0,Clear,off_peak,5.09,5.47,1,3.7
R7,BTM Layout -> Marathahalli,Bus,5,Friday,0,Clear,late_night,1.51,4.45,2,4.61
R7,BTM Layout -> Marathahalli,Bus,11,Monday,0,Heavy Rain,off_peak,4.96,6.68,2,23.72
R7,BTM Layout -> Marathahalli,Bus,14,Monday,0,Heavy Rain,off_peak,4.75,5.39,0,24.41
R7,BTM Layout -> Marathahalli,Bus,2,Friday,0,Clear,late_night,1.41,4.8,5,0.0
R7,BTM Layout -> Marathahalli,Bus,22,Monday,0,Clear,late_night,1.22,3.56,1,0.0
R7,BTM Layout -> Marathahalli,Bus,5,Friday,0,Clear,late_night,1.28,4.4,5,8.41
R7,BTM Layout -> Marathahalli,Bus,7,Friday,0,Clear,morning_rush,4.68,10.0,0,17.73
R7,BTM Layout -> Marathahalli,Bus,4,Monday,0,Rain,late_night,1.36,4.1,1,10.98
R7,BTM Layout -> Marathahalli,Bus,20,Sunday,1,Clear,evening_rush,4.87,10.0,2,14.82
R7,BTM Layout -> Marathahalli,Bus,23,Wednesday,0,Rain,late_night,1.29,3.33,8,11.75
R7,BTM Layout -> Marathahalli,Bus,13,Saturday,1,Clear,off_peak,5.28,5.84,0,0.8
R7,BTM Layout -> Marathahalli,Bus,17,Saturday,1,Clear,evening_rush,4.41,10.0,1,13.57
R7,BTM Layout -> Marathahalli,Bus,6,Wednesday,0,Rain,off_peak,5.17,5.94,2,14.41
R7,BTM Layout -> Marathahalli,Bus,16,Saturday,1,Rain,off_peak,5.41,7.12,0,7.2
R7,BTM Layout -> Marathahalli,Bus,1,Tuesday,0,Rain,late_night,1.07,3.15,7,7.32
R7,BTM Layout -> Marathahalli,Bus,21,Saturday,1,Rain,off_peak,5.23,6.26,0,14.64
R7,BTM Layout -> Marathahalli,Bus,8,Friday,0,Rain,morning_rush,4.95,10.0,1,27.86
R7,BTM Layout -> Marathahalli,Bus,23,Tuesday,0,Clear,late_night,0.96,4.4,1,2.83
R7,BTM Layout -> Marathahalli,Bus,3,Thursday,0,Rain,late_night,0.93,4.27,2,8.34
R7,BTM Layout -> Marathahalli,Bus,1,Saturday,1,Clear,late_night,1.41,3.82,4,3.07
R7,BTM Layout -> Marathahalli,Bus,0,Sunday,1,Rain,late_night,1.04,3.29,4,5.26
R7,BTM Layout -> Marathahalli,Bus,20,Thursday,0,Clear,evening_rush,4.95,10.0,2,21.25
R7,BTM Layout -> Marathahalli,Bus,19,Monday,0,Clear,evening_rush,4.86,10.0,0,20.26
R7,BTM Layout -> Marathahalli,Bus,11,Wednesday,0,Clear,off_peak,4.76,5.21,2,4.16
R7,BTM Layout -> Marathahalli,Bus,21,Friday,0,Fog,off_peak,5.17,5.02,0,18.6
R7,BTM Layout -> Marathahalli,Bus,23,Wednesday,0,Clear,late_night,1.66,4.66,4,1.16
R7,BTM Layout -> Marathahalli,Bus,6,Tuesday,0,Rain,off_peak,4.52,6.09,0,7.14
R7,BTM Layout -> Marathahalli,Bus,9,Sunday,1,Heavy Rain,morning_rush,5.17,9.04,0,23.28
R7,BTM Layout -> Marathahalli,Bus,3,Tuesday,0,Rain,late_night,0.83,3.93,4,14.33
R7,BTM Layout -> Marathahalli,Bus,10,Friday,0,Clear,morning_rush,4.89,9.06,0,19.9
R7,BTM Layout -> Marathahalli,Bus,12,Tuesday,0,Clear,off_peak,5.4,5.21,1,2.01
R7,BTM Layout -> Marathahalli,Bus,18,Thursday,0,Clear,evening_rush,5.16,10.0,5,23.58
R7,BTM Layout -> Marathahalli,Bus,22,Tuesday,0,Fog,late_night,0.2,4.99,5,20.72
R7,BTM Layout -> Marathahalli,Bus,0,Sunday,1,Clear,late_night,0.37,4.9,2,0.0
R7,BTM Layout -> Marathahalli,Bus,22,Saturday,1,Heavy Rain,late_night,0.94,3.96,3,21.4
R7,BTM Layout -> Marathahalli,Bus,15,Sunday,1,Rain,off_peak,5.23,6.43,0,10.46
R7,BTM Layout -> Marathahalli,Bus,10,Friday,0,Clear,morning_rush,4.71,9.96,0,20.36
R7,BTM Layout -> Marathahalli,Bus,11,Tuesday,0,Rain,off_peak,5.37,4.59,0,12.52
R7,BTM Layout -> Marathahalli,Bus,3,Sunday,1,Clear,late_night,1.57,4.51,3,0.0
R7,BTM Layout -> Marathahalli,Bus,9,Wednesday,0,Fog,morning_rush,4.89,10.0,3,29.37
R7,BTM Layout -> Marathahalli,Bus,5,Thursday,0,Clear,late_night,1.73,3.86,6,0.0
R7,BTM Layout -> Marathahalli,Bus,7,Saturday,1,Clear,morning_rush,5.64,10.0,1,6.25
R7,BTM Layout -> Marathahalli,Bus,8,Wednesday,0,Clear,morning_rush,5.15,10.0,0,17.91
R7,BTM Layout -> Marathahalli,Bus,6,Wednesday,0,Clear,off_peak,5.24,6.47,2,1.66
R7,BTM Layout -> Marathahalli,Bus,13,Tuesday,0,Clear,off_peak,4.76,4.92,1,2.64
R7,BTM Layout -> Marathahalli,Bus,17,Sunday,1,Clear,evening_rush,4.73,10.0,3,11.21
R7,BTM Layout -> Marathahalli,Bus,21,Friday,0,Rain,off_peak,4.3,6.42,1,5.13
R7,BTM Layout -> Marathahalli,Bus,13,Wednesday,0,Fog,off_peak,5.57,5.57,4,14.24
R7,BTM Layout -> Marathahalli,Bus,3,Wednesday,0,Clear,late_night,0.73,4.02,3,1.64
R8,Rajajinagar -> Malleswaram,Walk+Metro,10,Monday,0,Rain,morning_rush,6.82,7.53,2,19.8
R8,Rajajinagar -> Malleswaram,Walk+Metro,18,Tuesday,0,Rain,evening_rush,6.91,6.86,2,25.3
R8,Rajajinagar -> Malleswaram,Walk+Metro,5,Saturday,1,Clear,late_night,2.4,1.22,5,0.0
R8,Rajajinagar -> Malleswaram,Walk+Metro,2,Sunday,1,Fog,late_night,2.86,1.66,6,12.39
R8,Rajajinagar -> Malleswaram,Walk+Metro,6,Monday,0,Clear,off_peak,7.62,1.85,2,3.9
R8,Rajajinagar -> Malleswaram,Walk+Metro,20,Monday,0,Heavy Rain,evening_rush,6.89,6.31,3,43.34
R8,Rajajinagar -> Malleswaram,Walk+Metro,2,Friday,0,Rain,late_night,2.35,0.46,6,6.23
R8,Rajajinagar -> Malleswaram,Walk+Metro,8,Thursday,0,Fog,morning_rush,7.09,6.35,3,33.31
R8,Rajajinagar -> Malleswaram,Walk+Metro,6,Tuesday,0,Rain,off_peak,7.01,2.9,1,14.44
R8,Rajajinagar -> Malleswaram,Walk+Metro,17,Wednesday,0,Fog,evening_rush,6.83,6.66,2,34.03
R8,Rajajinagar -> Malleswaram,Walk+Metro,11,Tuesday,0,Fog,off_peak,7.04,3.63,3,15.69
R8,Rajajinagar -> Malleswaram,Walk+Metro,11,Tuesday,0,Rain,off_peak,6.69,2.5,1,5.85
R8,Rajajinagar -> Malleswaram,Walk+Metro,9,Tuesday,0,Clear,morning_rush,6.27,7.46,2,22.24
R8,Rajajinagar -> Malleswaram,Walk+Metro,17,Wednesday,0,Clear,evening_rush,6.92,7.72,3,21.41
R8,Rajajinagar -> Malleswaram,Walk+Metro,19,Monday,0,Clear,evening_rush,7.16,6.49,3,22.98
R8,Rajajinagar -> Malleswaram,Walk+Metro,14,Monday,0,Fog,off_peak,7.08,1.92,1,15.92
R8,Rajajinagar -> Malleswaram,Walk+Metro,0,Monday,0,Clear,late_night,2.57,1.57,0,0.7
R8,Rajajinagar -> Malleswaram,Walk+Metro,4,Thursday,0,Clear,late_night,3.26,1.36,3,0.73
R8,Rajajinagar -> Malleswaram,Walk+Metro,13,Saturday,1,Rain,off_peak,7.7,3.5,0,12.9
R8,Rajajinagar -> Malleswaram,Walk+Metro,7,Saturday,1,Rain,morning_rush,6.66,6.19,0,16.51
R8,Rajajinagar -> Malleswaram,Walk+Metro,19,Thursday,0,Clear,evening_rush,7.21,6.02,2,26.49
R8,Rajajinagar -> Malleswaram,Walk+Metro,6,Sunday,1,Clear,off_peak,7.16,3.19,2,1.65
R8,Rajajinagar -> Malleswaram,Walk+Metro,15,Sunday,1,Clear,off_peak,6.69,2.32,0,0.5
R8,Rajajinagar -> Malleswaram,Walk+Metro,16,Wednesday,0,Heavy Rain,off_peak,7.21,3.31,1,19.4
R8,Rajajinagar -> Malleswaram,Walk+Metro,21,Friday,0,Clear,off_peak,7.42,2.94,1,1.88
R8,Rajajinagar -> Malleswaram,Walk+Metro,15,Monday,0,Clear,off_peak,7.0,3.07,3,5.79
R8,Rajajinagar -> Malleswaram,Walk+Metro,15,Sunday,1,Clear,off_peak,7.31,4.08,0,2.96
R8,Rajajinagar -> Malleswaram,Walk+Metro,7,Thursday,0,Rain,morning_rush,7.03,7.32,1,24.95
R8,Rajajinagar -> Malleswaram,Walk+Metro,12,Sunday,1,Fog,off_peak,6.99,2.66,2,11.49
R8,Rajajinagar -> Malleswaram,Walk+Metro,15,Tuesday,0,Clear,off_peak,7.45,2.43,0,8.14
R8,Rajajinagar -> Malleswaram,Walk+Metro,14,Monday,0,Clear,off_peak,7.01,2.26,2,6.65
R8,Rajajinagar -> Malleswaram,Walk+Metro,1,Monday,0,Clear,late_night,2.42,0.61,4,2.13
R8,Rajajinagar -> Malleswaram,Walk+Metro,13,Friday,0,Clear,off_peak,7.18,2.17,0,5.54
R8,Rajajinagar -> Malleswaram,Walk+Metro,7,Thursday,0,Clear,morning_rush,7.25,6.33,1,20.12
R8,Rajajinagar -> Malleswaram,Walk+Metro,5,Monday,0,Fog,late_night,2.71,1.37,4,17.14
R8,Rajajinagar -> Malleswaram,Walk+Metro,23,Saturday,1,Fog,late_night,3.18,1.26,6,15.74
R8,Rajajinagar -> Malleswaram,Walk+Metro,16,Wednesday,0,Fog,off_peak,6.79,2.9,0,20.23
